product_id,sku,activity,brochure,category_gear,climate,color,color_jewelry,country_of_manufacture,customer_group,description,diamond_quality,eco_collection,erin_recommends,features_bags,features_html,flag_color,flag_text,gender,gift_message_available,image,image_label,is_new_product,is_recommended,long_specifications,material,meta_description,meta_keyword,meta_title,metal_purity,msrp_display_actual_price_type,name,new,options_container,page_layout,pattern,performance_fabric,price_type,price_view,product_brand,product_faqs,product_support,quantity_and_stock_status,sale,shipment_type,short_description,short_specifications,size,size_jewelry,sku_type,small_image,small_image_label,specifications,status,strap_bags,style_bags,style_general,swatch_image,tax_class_id,thumbnail,thumbnail_label,top_product,url_key,visibility,weight_type
1752,WT06-S-Blue,,,,,50.0,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-blue_main_1.jpg,,,,,,,,,,0.0,Chloe Compete Tank-S-Blue,,container2,,,,,,,,,1.0,,,,,167.0,,,/w/t/wt06-blue_main_1.jpg,,,1,,,,,2.0,/w/t/wt06-blue_main_1.jpg,,,chloe-compete-tank-s-blue,1,
1753,WT06-S-Red,,,,,58.0,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-red_main_1.jpg,,,,,,,,,,0.0,Chloe Compete Tank-S-Red,,container2,,,,,,,,,1.0,,,,,167.0,,,/w/t/wt06-red_main_1.jpg,,,1,,,,,2.0,/w/t/wt06-red_main_1.jpg,,,chloe-compete-tank-s-red,1,
1754,WT06-S-Yellow,,,,,60.0,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-yellow_main_1.jpg,,,,,,,,,,0.0,Chloe Compete Tank-S-Yellow,,container2,,,,,,,,,1.0,,,,,167.0,,,/w/t/wt06-yellow_main_1.jpg,,,1,,,,,2.0,/w/t/wt06-yellow_main_1.jpg,,,chloe-compete-tank-s-yellow,1,
1755,WT06-M-Blue,,,,,50.0,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-blue_main_1.jpg,,,,,,,,,,0.0,Chloe Compete Tank-M-Blue,,container2,,,,,,,,,1.0,,,,,168.0,,,/w/t/wt06-blue_main_1.jpg,,,1,,,,,2.0,/w/t/wt06-blue_main_1.jpg,,,chloe-compete-tank-m-blue,1,
1756,WT06-M-Red,,,,,58.0,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-red_main_1.jpg,,,,,,,,,,0.0,Chloe Compete Tank-M-Red,,container2,,,,,,,,,1.0,,,,,168.0,,,/w/t/wt06-red_main_1.jpg,,,1,,,,,2.0,/w/t/wt06-red_main_1.jpg,,,chloe-compete-tank-m-red,1,
1757,WT06-M-Yellow,,,,,60.0,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-yellow_main_1.jpg,,,,,,,,,,0.0,Chloe Compete Tank-M-Yellow,,container2,,,,,,,,,1.0,,,,,168.0,,,/w/t/wt06-yellow_main_1.jpg,,,1,,,,,2.0,/w/t/wt06-yellow_main_1.jpg,,,chloe-compete-tank-m-yellow,1,
1758,WT06-L-Blue,,,,,50.0,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-blue_main_1.jpg,,,,,,,,,,0.0,Chloe Compete Tank-L-Blue,,container2,,,,,,,,,1.0,,,,,169.0,,,/w/t/wt06-blue_main_1.jpg,,,1,,,,,2.0,/w/t/wt06-blue_main_1.jpg,,,chloe-compete-tank-l-blue,1,
1759,WT06-L-Red,,,,,58.0,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-red_main_1.jpg,,,,,,,,,,0.0,Chloe Compete Tank-L-Red,,container2,,,,,,,,,1.0,,,,,169.0,,,/w/t/wt06-red_main_1.jpg,,,1,,,,,2.0,/w/t/wt06-red_main_1.jpg,,,chloe-compete-tank-l-red,1,
1760,WT06-L-Yellow,,,,,60.0,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-yellow_main_1.jpg,,,,,,,,,,0.0,Chloe Compete Tank-L-Yellow,,container2,,,,,,,,,1.0,,,,,169.0,,,/w/t/wt06-yellow_main_1.jpg,,,1,,,,,2.0,/w/t/wt06-yellow_main_1.jpg,,,chloe-compete-tank-l-yellow,1,
1761,WT06-XL-Blue,,,,,50.0,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-blue_main_1.jpg,,,,,,,,,,0.0,Chloe Compete Tank-XL-Blue,,container2,,,,,,,,,1.0,,,,,170.0,,,/w/t/wt06-blue_main_1.jpg,,,1,,,,,2.0,/w/t/wt06-blue_main_1.jpg,,,chloe-compete-tank-xl-blue,1,
1762,WT06-XL-Red,,,,,58.0,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-red_main_1.jpg,,,,,,,,,,0.0,Chloe Compete Tank-XL-Red,,container2,,,,,,,,,1.0,,,,,170.0,,,/w/t/wt06-red_main_1.jpg,,,1,,,,,2.0,/w/t/wt06-red_main_1.jpg,,,chloe-compete-tank-xl-red,1,
1763,WT06-XL-Yellow,,,,,60.0,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-yellow_main_1.jpg,,,,,,,,,,0.0,Chloe Compete Tank-XL-Yellow,,container2,,,,,,,,,1.0,,,,,170.0,,,/w/t/wt06-yellow_main_1.jpg,,,1,,,,,2.0,/w/t/wt06-yellow_main_1.jpg,,,chloe-compete-tank-xl-yellow,1,
1764,WT06,,,,"2,04,208",,,,,"<p>You've earned your figure, so stay cool and let it do all the talking in the form-fitted, sleek racerback Chloe Compete Tank. Designed for total range of motion and performance, the Nona is made with highly breathable mesh fabric.</p>
<p>&bull; Royal blue tank top - nylon/spandex.<br />&bull; Flatlock stitching.<br />&bull; Moisture-wicking fabric. <br />&bull; Ergonomic seaming. <br />&bull; Machine wash/dry.</p>",,0.0,0.0,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt06-blue_main_1.jpg,,,,,"36,37,38",,,,,0.0,Chloe Compete Tank,0.0,container2,,196,0.0,,,,,,1.0,0.0,,,,,,,/w/t/wt06-blue_main_1.jpg,,,1,,,134,,2.0,/w/t/wt06-blue_main_1.jpg,,,chloe-compete-tank,4,
1765,WT07-XS-Green,,,,,53.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-green_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-XS-Green,,container2,,,,,,,,,1.0,,,,,166.0,,,/w/t/wt07-green_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-green_main_1.jpg,,,maya-tunic-xs-green,1,
1766,WT07-XS-White,,,,,59.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-white_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-XS-White,,container2,,,,,,,,,1.0,,,,,166.0,,,/w/t/wt07-white_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-white_main_1.jpg,,,maya-tunic-xs-white,1,
1767,WT07-XS-Yellow,,,,,60.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-yellow_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-XS-Yellow,,container2,,,,,,,,,1.0,,,,,166.0,,,/w/t/wt07-yellow_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-yellow_main_1.jpg,,,maya-tunic-xs-yellow,1,
1768,WT07-S-Green,,,,,53.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-green_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-S-Green,,container2,,,,,,,,,1.0,,,,,167.0,,,/w/t/wt07-green_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-green_main_1.jpg,,,maya-tunic-s-green,1,
1769,WT07-S-White,,,,,59.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-white_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-S-White,,container2,,,,,,,,,1.0,,,,,167.0,,,/w/t/wt07-white_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-white_main_1.jpg,,,maya-tunic-s-white,1,
1770,WT07-S-Yellow,,,,,60.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-yellow_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-S-Yellow,,container2,,,,,,,,,1.0,,,,,167.0,,,/w/t/wt07-yellow_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-yellow_main_1.jpg,,,maya-tunic-s-yellow,1,
1771,WT07-M-Green,,,,,53.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-green_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-M-Green,,container2,,,,,,,,,1.0,,,,,168.0,,,/w/t/wt07-green_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-green_main_1.jpg,,,maya-tunic-m-green,1,
1772,WT07-M-White,,,,,59.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-white_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-M-White,,container2,,,,,,,,,1.0,,,,,168.0,,,/w/t/wt07-white_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-white_main_1.jpg,,,maya-tunic-m-white,1,
1773,WT07-M-Yellow,,,,,60.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-yellow_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-M-Yellow,,container2,,,,,,,,,1.0,,,,,168.0,,,/w/t/wt07-yellow_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-yellow_main_1.jpg,,,maya-tunic-m-yellow,1,
1774,WT07-L-Green,,,,,53.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-green_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-L-Green,,container2,,,,,,,,,1.0,,,,,169.0,,,/w/t/wt07-green_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-green_main_1.jpg,,,maya-tunic-l-green,1,
1775,WT07-L-White,,,,,59.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-white_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-L-White,,container2,,,,,,,,,1.0,,,,,169.0,,,/w/t/wt07-white_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-white_main_1.jpg,,,maya-tunic-l-white,1,
1776,WT07-L-Yellow,,,,,60.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-yellow_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-L-Yellow,,container2,,,,,,,,,1.0,,,,,169.0,,,/w/t/wt07-yellow_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-yellow_main_1.jpg,,,maya-tunic-l-yellow,1,
1777,WT07-XL-Green,,,,,53.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-green_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-XL-Green,,container2,,,,,,,,,1.0,,,,,170.0,,,/w/t/wt07-green_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-green_main_1.jpg,,,maya-tunic-xl-green,1,
1778,WT07-XL-White,,,,,59.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-white_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-XL-White,,container2,,,,,,,,,1.0,,,,,170.0,,,/w/t/wt07-white_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-white_main_1.jpg,,,maya-tunic-xl-white,1,
1779,WT07-XL-Yellow,,,,,60.0,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-yellow_main_1.jpg,,,,,,,,,,0.0,Maya Tunic-XL-Yellow,,container2,,,,,,,,,1.0,,,,,170.0,,,/w/t/wt07-yellow_main_1.jpg,,,1,,,,,2.0,/w/t/wt07-yellow_main_1.jpg,,,maya-tunic-xl-yellow,1,
1780,WT07,,,,"2,04,208",,,,,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>
<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>",,0.0,0.0,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt07-green_main_1.jpg,,,,,"1,42,153",,,,,0.0,Maya Tunic,0.0,container2,,196,1.0,,,,,,1.0,0.0,,,,,,,/w/t/wt07-green_main_1.jpg,,,1,,,134,,2.0,/w/t/wt07-green_main_1.jpg,,,maya-tunic,4,
1781,WT08-XS-Black,,,,,49.0,,,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt08-black_main_1.jpg,,,,,,,,,,0.0,Antonia Racer Tank-XS-Black,,container2,,,,,,,,,1.0,,,,,166.0,,,/w/t/wt08-black_main_1.jpg,,,1,,,,,2.0,/w/t/wt08-black_main_1.jpg,,,antonia-racer-tank-xs-black,1,
1782,WT08-XS-Purple,,,,,57.0,,,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt08-purple_main_1.jpg,,,,,,,,,,0.0,Antonia Racer Tank-XS-Purple,,container2,,,,,,,,,1.0,,,,,166.0,,,/w/t/wt08-purple_main_1.jpg,,,1,,,,,2.0,/w/t/wt08-purple_main_1.jpg,,,antonia-racer-tank-xs-purple,1,
1783,WT08-XS-Yellow,,,,,60.0,,,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt08-yellow_main_1.jpg,,,,,,,,,,0.0,Antonia Racer Tank-XS-Yellow,,container2,,,,,,,,,1.0,,,,,166.0,,,/w/t/wt08-yellow_main_1.jpg,,,1,,,,,2.0,/w/t/wt08-yellow_main_1.jpg,,,antonia-racer-tank-xs-yellow,1,
1784,WT08-S-Black,,,,,49.0,,,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt08-black_main_1.jpg,,,,,,,,,,0.0,Antonia Racer Tank-S-Black,,container2,,,,,,,,,1.0,,,,,167.0,,,/w/t/wt08-black_main_1.jpg,,,1,,,,,2.0,/w/t/wt08-black_main_1.jpg,,,antonia-racer-tank-s-black,1,
1785,WT08-S-Purple,,,,,57.0,,,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt08-purple_main_1.jpg,,,,,,,,,,0.0,Antonia Racer Tank-S-Purple,,container2,,,,,,,,,1.0,,,,,167.0,,,/w/t/wt08-purple_main_1.jpg,,,1,,,,,2.0,/w/t/wt08-purple_main_1.jpg,,,antonia-racer-tank-s-purple,1,
1786,WT08-S-Yellow,,,,,60.0,,,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt08-yellow_main_1.jpg,,,,,,,,,,0.0,Antonia Racer Tank-S-Yellow,,container2,,,,,,,,,1.0,,,,,167.0,,,/w/t/wt08-yellow_main_1.jpg,,,1,,,,,2.0,/w/t/wt08-yellow_main_1.jpg,,,antonia-racer-tank-s-yellow,1,
1787,WT08-M-Black,,,,,49.0,,,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt08-black_main_1.jpg,,,,,,,,,,0.0,Antonia Racer Tank-M-Black,,container2,,,,,,,,,1.0,,,,,168.0,,,/w/t/wt08-black_main_1.jpg,,,1,,,,,2.0,/w/t/wt08-black_main_1.jpg,,,antonia-racer-tank-m-black,1,
1788,WT08-M-Purple,,,,,57.0,,,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt08-purple_main_1.jpg,,,,,,,,,,0.0,Antonia Racer Tank-M-Purple,,container2,,,,,,,,,1.0,,,,,168.0,,,/w/t/wt08-purple_main_1.jpg,,,1,,,,,2.0,/w/t/wt08-purple_main_1.jpg,,,antonia-racer-tank-m-purple,1,
1789,WT08-M-Yellow,,,,,60.0,,,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt08-yellow_main_1.jpg,,,,,,,,,,0.0,Antonia Racer Tank-M-Yellow,,container2,,,,,,,,,1.0,,,,,168.0,,,/w/t/wt08-yellow_main_1.jpg,,,1,,,,,2.0,/w/t/wt08-yellow_main_1.jpg,,,antonia-racer-tank-m-yellow,1,
1790,WT08-L-Black,,,,,49.0,,,,"<p>You won't know what you like best about the Antonia Racer Tank: soft, stretchy, lightweight fabric? Super-cute colorblocked details? Whatever it is, this piece is sure to quickly move to the top of your workout rotation.</p>
<p>&bull; Machine wash.<br />&bull; Line dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/t/wt08-black_main_1.jpg,,,,,,,,,,0.0,Antonia Racer Tank-L-Black,,container2,,,,,,,,,1.0,,,,,169.0,,,/w/t/wt08-black_main_1.jpg,,,1,,,,,2.0,/w/t/wt08-black_main_1.jpg,,,antonia-racer-tank-l-black,1,
